raceId,season,round,raceName,date,circuitId,circuitName,country,lat,lng
2000_4,2000,4,British Grand Prix,2000-04-23,silverstone,Silverstone Circuit,UK,52.0786,-1.01694
2000_5,2000,5,Spanish Grand Prix,2000-05-07,catalunya,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111
2000_6,2000,6,European Grand Prix,2000-05-21,nurburgring,Nürburgring,Germany,50.3356,6.9475
2000_7,2000,7,Monaco Grand Prix,2000-06-04,monaco,Circuit de Monaco,Monaco,43.7347,7.42056
2000_8,2000,8,Canadian Grand Prix,2000-06-18,villeneuve,Circuit Gilles Villeneuve,Canada,45.5,-73.5228
2000_9,2000,9,French Grand Prix,2000-07-02,magny_cours,Circuit de Nevers Magny-Cours,France,46.8642,3.16361
2000_10,2000,10,Austrian Grand Prix,2000-07-16,red_bull_ring,Red Bull Ring,Austria,47.2197,14.7647
2000_11,2000,11,German Grand Prix,2000-07-30,hockenheimring,Hockenheimring,Germany,49.3278,8.56583
2000_12,2000,12,Hungarian Grand Prix,2000-08-13,hungaroring,Hungaroring,Hungary,47.5789,19.2486
2000_13,2000,13,Belgian Grand Prix,2000-08-27,spa,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139
2000_14,2000,14,Italian Grand Prix,2000-09-10,monza,Autodromo Nazionale di Monza,Italy,45.6156,9.28111
2000_15,2000,15,United States Grand Prix,2000-09-24,indianapolis,Indianapolis Motor Speedway,USA,39.795,-86.2347
2000_16,2000,16,Japanese Grand Prix,2000-10-08,suzuka,Suzuka Circuit,Japan,34.8431,136.541
2000_17,2000,17,Malaysian Grand Prix,2000-10-22,sepang,Sepang International Circuit,Malaysia,2.76083,101.738
2001_1,2001,1,Australian Grand Prix,2001-03-04,albert_park,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968
2001_2,2001,2,Malaysian Grand Prix,2001-03-18,sepang,Sepang International Circuit,Malaysia,2.76083,101.738
2001_3,2001,3,Brazilian Grand Prix,2001-04-01,interlagos,Autódromo José Carlos Pace,Brazil,-23.7036,-46.6997
2001_4,2001,4,San Marino Grand Prix,2001-04-15,imola,Autodromo Enzo e Dino Ferrari,Italy,44.3439,11.7167
2001_5,2001,5,Spanish Grand Prix,2001-04-29,catalunya,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111
2001_6,2001,6,Austrian Grand Prix,2001-05-13,red_bull_ring,Red Bull Ring,Austria,47.2197,14.7647
2001_7,2001,7,Monaco Grand Prix,2001-05-27,monaco,Circuit de Monaco,Monaco,43.7347,7.42056
2001_8,2001,8,Canadian Grand Prix,2001-06-10,villeneuve,Circuit Gilles Villeneuve,Canada,45.5,-73.5228
2001_9,2001,9,European Grand Prix,2001-06-24,nurburgring,Nürburgring,Germany,50.3356,6.9475
2001_10,2001,10,French Grand Prix,2001-07-01,magny_cours,Circuit de Nevers Magny-Cours,France,46.8642,3.16361
2001_11,2001,11,British Grand Prix,2001-07-15,silverstone,Silverstone Circuit,UK,52.0786,-1.01694
2001_12,2001,12,German Grand Prix,2001-07-29,hockenheimring,Hockenheimring,Germany,49.3278,8.56583
2001_13,2001,13,Hungarian Grand Prix,2001-08-19,hungaroring,Hungaroring,Hungary,47.5789,19.2486
2001_14,2001,14,Belgian Grand Prix,2001-09-02,spa,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139
2001_15,2001,15,Italian Grand Prix,2001-09-16,monza,Autodromo Nazionale di Monza,Italy,45.6156,9.28111
2001_16,2001,16,United States Grand Prix,2001-09-30,indianapolis,Indianapolis Motor Speedway,USA,39.795,-86.2347
2001_17,2001,17,Japanese Grand Prix,2001-10-14,suzuka,Suzuka Circuit,Japan,34.8431,136.541
2002_1,2002,1,Australian Grand Prix,2002-03-03,albert_park,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968
2002_2,2002,2,Malaysian Grand Prix,2002-03-17,sepang,Sepang International Circuit,Malaysia,2.76083,101.738
2002_3,2002,3,Brazilian Grand Prix,2002-03-31,interlagos,Autódromo José Carlos Pace,Brazil,-23.7036,-46.6997
2002_4,2002,4,San Marino Grand Prix,2002-04-14,imola,Autodromo Enzo e Dino Ferrari,Italy,44.3439,11.7167
2002_5,2002,5,Spanish Grand Prix,2002-04-28,catalunya,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111
2002_6,2002,6,Austrian Grand Prix,2002-05-12,red_bull_ring,Red Bull Ring,Austria,47.2197,14.7647
2002_7,2002,7,Monaco Grand Prix,2002-05-26,monaco,Circuit de Monaco,Monaco,43.7347,7.42056
2002_8,2002,8,Canadian Grand Prix,2002-06-09,villeneuve,Circuit Gilles Villeneuve,Canada,45.5,-73.5228
2002_9,2002,9,European Grand Prix,2002-06-23,nurburgring,Nürburgring,Germany,50.3356,6.9475
2002_10,2002,10,British Grand Prix,2002-07-07,silverstone,Silverstone Circuit,UK,52.0786,-1.01694
2002_11,2002,11,French Grand Prix,2002-07-21,magny_cours,Circuit de Nevers Magny-Cours,France,46.8642,3.16361
2002_12,2002,12,German Grand Prix,2002-07-28,hockenheimring,Hockenheimring,Germany,49.3278,8.56583
2002_13,2002,13,Hungarian Grand Prix,2002-08-18,hungaroring,Hungaroring,Hungary,47.5789,19.2486
2002_14,2002,14,Belgian Grand Prix,2002-09-01,spa,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139
2002_15,2002,15,Italian Grand Prix,2002-09-15,monza,Autodromo Nazionale di Monza,Italy,45.6156,9.28111
2002_16,2002,16,United States Grand Prix,2002-09-29,indianapolis,Indianapolis Motor Speedway,USA,39.795,-86.2347
2002_17,2002,17,Japanese Grand Prix,2002-10-13,suzuka,Suzuka Circuit,Japan,34.8431,136.541
2003_1,2003,1,Australian Grand Prix,2003-03-09,albert_park,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968
2003_2,2003,2,Malaysian Grand Prix,2003-03-23,sepang,Sepang International Circuit,Malaysia,2.76083,101.738
2003_3,2003,3,Brazilian Grand Prix,2003-04-06,interlagos,Autódromo José Carlos Pace,Brazil,-23.7036,-46.6997
2003_4,2003,4,San Marino Grand Prix,2003-04-20,imola,Autodromo Enzo e Dino Ferrari,Italy,44.3439,11.7167
2003_5,2003,5,Spanish Grand Prix,2003-05-04,catalunya,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111
2003_6,2003,6,Austrian Grand Prix,2003-05-18,red_bull_ring,Red Bull Ring,Austria,47.2197,14.7647
2003_7,2003,7,Monaco Grand Prix,2003-06-01,monaco,Circuit de Monaco,Monaco,43.7347,7.42056
2003_8,2003,8,Canadian Grand Prix,2003-06-15,villeneuve,Circuit Gilles Villeneuve,Canada,45.5,-73.5228
2003_9,2003,9,European Grand Prix,2003-06-29,nurburgring,Nürburgring,Germany,50.3356,6.9475
2003_10,2003,10,French Grand Prix,2003-07-06,magny_cours,Circuit de Nevers Magny-Cours,France,46.8642,3.16361
2003_11,2003,11,British Grand Prix,2003-07-20,silverstone,Silverstone Circuit,UK,52.0786,-1.01694
2003_12,2003,12,German Grand Prix,2003-08-03,hockenheimring,Hockenheimring,Germany,49.3278,8.56583
2003_13,2003,13,Hungarian Grand Prix,2003-08-24,hungaroring,Hungaroring,Hungary,47.5789,19.2486
2003_14,2003,14,Italian Grand Prix,2003-09-14,monza,Autodromo Nazionale di Monza,Italy,45.6156,9.28111
2003_15,2003,15,United States Grand Prix,2003-09-28,indianapolis,Indianapolis Motor Speedway,USA,39.795,-86.2347
2003_16,2003,16,Japanese Grand Prix,2003-10-12,suzuka,Suzuka Circuit,Japan,34.8431,136.541
2004_1,2004,1,Australian Grand Prix,2004-03-07,albert_park,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968
2004_2,2004,2,Malaysian Grand Prix,2004-03-21,sepang,Sepang International Circuit,Malaysia,2.76083,101.738
2004_3,2004,3,Bahrain Grand Prix,2004-04-04,bahrain,Bahrain International Circuit,Bahrain,26.0325,50.5106
2004_4,2004,4,San Marino Grand Prix,2004-04-25,imola,Autodromo Enzo e Dino Ferrari,Italy,44.3439,11.7167
2004_5,2004,5,Spanish Grand Prix,2004-05-09,catalunya,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111
2004_6,2004,6,Monaco Grand Prix,2004-05-23,monaco,Circuit de Monaco,Monaco,43.7347,7.42056
2004_7,2004,7,European Grand Prix,2004-05-30,nurburgring,Nürburgring,Germany,50.3356,6.9475
2004_8,2004,8,Canadian Grand Prix,2004-06-13,villeneuve,Circuit Gilles Villeneuve,Canada,45.5,-73.5228
2004_9,2004,9,United States Grand Prix,2004-06-20,indianapolis,Indianapolis Motor Speedway,USA,39.795,-86.2347
2004_10,2004,10,French Grand Prix,2004-07-04,magny_cours,Circuit de Nevers Magny-Cours,France,46.8642,3.16361
2004_11,2004,11,British Grand Prix,2004-07-11,silverstone,Silverstone Circuit,UK,52.0786,-1.01694
2004_12,2004,12,German Grand Prix,2004-07-25,hockenheimring,Hockenheimring,Germany,49.3278,8.56583
2004_13,2004,13,Hungarian Grand Prix,2004-08-15,hungaroring,Hungaroring,Hungary,47.5789,19.2486
2004_14,2004,14,Belgian Grand Prix,2004-08-29,spa,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139
2004_15,2004,15,Italian Grand Prix,2004-09-12,monza,Autodromo Nazionale di Monza,Italy,45.6156,9.28111
2004_16,2004,16,Chinese Grand Prix,2004-09-26,shanghai,Shanghai International Circuit,China,31.3389,121.22
2004_17,2004,17,Japanese Grand Prix,2004-10-10,suzuka,Suzuka Circuit,Japan,34.8431,136.541
2004_18,2004,18,Brazilian Grand Prix,2004-10-24,interlagos,Autódromo José Carlos Pace,Brazil,-23.7036,-46.6997
2005_1,2005,1,Australian Grand Prix,2005-03-06,albert_park,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968
2005_2,2005,2,Malaysian Grand Prix,2005-03-20,sepang,Sepang International Circuit,Malaysia,2.76083,101.738
2005_3,2005,3,Bahrain Grand Prix,2005-04-03,bahrain,Bahrain International Circuit,Bahrain,26.0325,50.5106
2005_4,2005,4,San Marino Grand Prix,2005-04-24,imola,Autodromo Enzo e Dino Ferrari,Italy,44.3439,11.7167
2005_5,2005,5,Spanish Grand Prix,2005-05-08,catalunya,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111
2005_6,2005,6,Monaco Grand Prix,2005-05-22,monaco,Circuit de Monaco,Monaco,43.7347,7.42056
2005_7,2005,7,European Grand Prix,2005-05-29,nurburgring,Nürburgring,Germany,50.3356,6.9475
2005_8,2005,8,Canadian Grand Prix,2005-06-12,villeneuve,Circuit Gilles Villeneuve,Canada,45.5,-73.5228
2005_9,2005,9,United States Grand Prix,2005-06-19,indianapolis,Indianapolis Motor Speedway,USA,39.795,-86.2347
2005_10,2005,10,French Grand Prix,2005-07-03,magny_cours,Circuit de Nevers Magny-Cours,France,46.8642,3.16361
2005_11,2005,11,British Grand Prix,2005-07-10,silverstone,Silverstone Circuit,UK,52.0786,-1.01694
2005_12,2005,12,German Grand Prix,2005-07-24,hockenheimring,Hockenheimring,Germany,49.3278,8.56583
2005_13,2005,13,Hungarian Grand Prix,2005-07-31,hungaroring,Hungaroring,Hungary,47.5789,19.2486
2005_14,2005,14,Turkish Grand Prix,2005-08-21,istanbul,Istanbul Park,Turkey,40.9517,29.405
2005_15,2005,15,Italian Grand Prix,2005-09-04,monza,Autodromo Nazionale di Monza,Italy,45.6156,9.28111
2005_16,2005,16,Belgian Grand Prix,2005-09-11,spa,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139
2005_17,2005,17,Brazilian Grand Prix,2005-09-25,interlagos,Autódromo José Carlos Pace,Brazil,-23.7036,-46.6997
2005_18,2005,18,Japanese Grand Prix,2005-10-09,suzuka,Suzuka Circuit,Japan,34.8431,136.541
2005_19,2005,19,Chinese Grand Prix,2005-10-16,shanghai,Shanghai International Circuit,China,31.3389,121.22
2006_1,2006,1,Bahrain Grand Prix,2006-03-12,bahrain,Bahrain International Circuit,Bahrain,26.0325,50.5106
2006_2,2006,2,Malaysian Grand Prix,2006-03-19,sepang,Sepang International Circuit,Malaysia,2.76083,101.738
2006_3,2006,3,Australian Grand Prix,2006-04-02,albert_park,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968
2006_4,2006,4,San Marino Grand Prix,2006-04-23,imola,Autodromo Enzo e Dino Ferrari,Italy,44.3439,11.7167
2006_5,2006,5,European Grand Prix,2006-05-07,nurburgring,Nürburgring,Germany,50.3356,6.9475
2006_6,2006,6,Spanish Grand Prix,2006-05-14,catalunya,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111
2006_7,2006,7,Monaco Grand Prix,2006-05-28,monaco,Circuit de Monaco,Monaco,43.7347,7.42056
2006_8,2006,8,British Grand Prix,2006-06-11,silverstone,Silverstone Circuit,UK,52.0786,-1.01694
2006_9,2006,9,Canadian Grand Prix,2006-06-25,villeneuve,Circuit Gilles Villeneuve,Canada,45.5,-73.5228
2006_10,2006,10,United States Grand Prix,2006-07-02,indianapolis,Indianapolis Motor Speedway,USA,39.795,-86.2347
2006_11,2006,11,French Grand Prix,2006-07-16,magny_cours,Circuit de Nevers Magny-Cours,France,46.8642,3.16361
2006_12,2006,12,German Grand Prix,2006-07-30,hockenheimring,Hockenheimring,Germany,49.3278,8.56583
2006_13,2006,13,Hungarian Grand Prix,2006-08-06,hungaroring,Hungaroring,Hungary,47.5789,19.2486
2006_14,2006,14,Turkish Grand Prix,2006-08-27,istanbul,Istanbul Park,Turkey,40.9517,29.405
2006_15,2006,15,Italian Grand Prix,2006-09-10,monza,Autodromo Nazionale di Monza,Italy,45.6156,9.28111
2006_16,2006,16,Chinese Grand Prix,2006-10-01,shanghai,Shanghai International Circuit,China,31.3389,121.22
2006_17,2006,17,Japanese Grand Prix,2006-10-08,suzuka,Suzuka Circuit,Japan,34.8431,136.541
2006_18,2006,18,Brazilian Grand Prix,2006-10-22,interlagos,Autódromo José Carlos Pace,Brazil,-23.7036,-46.6997
2007_1,2007,1,Australian Grand Prix,2007-03-18,albert_park,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968
2007_2,2007,2,Malaysian Grand Prix,2007-04-08,sepang,Sepang International Circuit,Malaysia,2.76083,101.738
2007_3,2007,3,Bahrain Grand Prix,2007-04-15,bahrain,Bahrain International Circuit,Bahrain,26.0325,50.5106
2007_4,2007,4,Spanish Grand Prix,2007-05-13,catalunya,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111
2007_5,2007,5,Monaco Grand Prix,2007-05-27,monaco,Circuit de Monaco,Monaco,43.7347,7.42056
2007_6,2007,6,Canadian Grand Prix,2007-06-10,villeneuve,Circuit Gilles Villeneuve,Canada,45.5,-73.5228
2007_7,2007,7,United States Grand Prix,2007-06-17,indianapolis,Indianapolis Motor Speedway,USA,39.795,-86.2347
2007_8,2007,8,French Grand Prix,2007-07-01,magny_cours,Circuit de Nevers Magny-Cours,France,46.8642,3.16361
2007_9,2007,9,British Grand Prix,2007-07-08,silverstone,Silverstone Circuit,UK,52.0786,-1.01694
2007_10,2007,10,European Grand Prix,2007-07-22,nurburgring,Nürburgring,Germany,50.3356,6.9475
2007_11,2007,11,Hungarian Grand Prix,2007-08-05,hungaroring,Hungaroring,Hungary,47.5789,19.2486
2007_12,2007,12,Turkish Grand Prix,2007-08-26,istanbul,Istanbul Park,Turkey,40.9517,29.405
2007_13,2007,13,Italian Grand Prix,2007-09-09,monza,Autodromo Nazionale di Monza,Italy,45.6156,9.28111
2007_14,2007,14,Belgian Grand Prix,2007-09-16,spa,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139
2007_15,2007,15,Japanese Grand Prix,2007-09-30,fuji,Fuji Speedway,Japan,35.3717,138.927
2007_16,2007,16,Chinese Grand Prix,2007-10-07,shanghai,Shanghai International Circuit,China,31.3389,121.22
2007_17,2007,17,Brazilian Grand Prix,2007-10-21,interlagos,Autódromo José Carlos Pace,Brazil,-23.7036,-46.6997
2008_1,2008,1,Australian Grand Prix,2008-03-16,albert_park,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968
2008_2,2008,2,Malaysian Grand Prix,2008-03-23,sepang,Sepang International Circuit,Malaysia,2.76083,101.738
2008_3,2008,3,Bahrain Grand Prix,2008-04-06,bahrain,Bahrain International Circuit,Bahrain,26.0325,50.5106
2008_4,2008,4,Spanish Grand Prix,2008-04-27,catalunya,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111
2008_5,2008,5,Turkish Grand Prix,2008-05-11,istanbul,Istanbul Park,Turkey,40.9517,29.405
2008_6,2008,6,Monaco Grand Prix,2008-05-25,monaco,Circuit de Monaco,Monaco,43.7347,7.42056
2008_7,2008,7,Canadian Grand Prix,2008-06-08,villeneuve,Circuit Gilles Villeneuve,Canada,45.5,-73.5228
2008_8,2008,8,French Grand Prix,2008-06-22,magny_cours,Circuit de Nevers Magny-Cours,France,46.8642,3.16361
2008_9,2008,9,British Grand Prix,2008-07-06,silverstone,Silverstone Circuit,UK,52.0786,-1.01694
2008_10,2008,10,German Grand Prix,2008-07-20,hockenheimring,Hockenheimring,Germany,49.3278,8.56583
2008_11,2008,11,Hungarian Grand Prix,2008-08-03,hungaroring,Hungaroring,Hungary,47.5789,19.2486
2008_12,2008,12,European Grand Prix,2008-08-24,valencia,Valencia Street Circuit,Spain,39.4589,-0.331667
2008_13,2008,13,Belgian Grand Prix,2008-09-07,spa,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139
2008_14,2008,14,Italian Grand Prix,2008-09-14,monza,Autodromo Nazionale di Monza,Italy,45.6156,9.28111
2008_15,2008,15,Singapore Grand Prix,2008-09-28,marina_bay,Marina Bay Street Circuit,Singapore,1.2914,103.864
2008_16,2008,16,Japanese Grand Prix,2008-10-12,fuji,Fuji Speedway,Japan,35.3717,138.927
2008_17,2008,17,Chinese Grand Prix,2008-10-19,shanghai,Shanghai International Circuit,China,31.3389,121.22
2008_18,2008,18,Brazilian Grand Prix,2008-11-02,interlagos,Autódromo José Carlos Pace,Brazil,-23.7036,-46.6997
2009_1,2009,1,Australian Grand Prix,2009-03-29,albert_park,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968
2009_2,2009,2,Malaysian Grand Prix,2009-04-05,sepang,Sepang International Circuit,Malaysia,2.76083,101.738
2009_3,2009,3,Chinese Grand Prix,2009-04-19,shanghai,Shanghai International Circuit,China,31.3389,121.22
2009_4,2009,4,Bahrain Grand Prix,2009-04-26,bahrain,Bahrain International Circuit,Bahrain,26.0325,50.5106
2009_5,2009,5,Spanish Grand Prix,2009-05-10,catalunya,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111
2009_6,2009,6,Monaco Grand Prix,2009-05-24,monaco,Circuit de Monaco,Monaco,43.7347,7.42056
2009_7,2009,7,Turkish Grand Prix,2009-06-07,istanbul,Istanbul Park,Turkey,40.9517,29.405
2009_8,2009,8,British Grand Prix,2009-06-21,silverstone,Silverstone Circuit,UK,52.0786,-1.01694
2009_9,2009,9,German Grand Prix,2009-07-12,nurburgring,Nürburgring,Germany,50.3356,6.9475
2009_10,2009,10,Hungarian Grand Prix,2009-07-26,hungaroring,Hungaroring,Hungary,47.5789,19.2486
2009_11,2009,11,European Grand Prix,2009-08-23,valencia,Valencia Street Circuit,Spain,39.4589,-0.331667
2009_12,2009,12,Belgian Grand Prix,2009-08-30,spa,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139
2009_13,2009,13,Italian Grand Prix,2009-09-13,monza,Autodromo Nazionale di Monza,Italy,45.6156,9.28111
2009_14,2009,14,Singapore Grand Prix,2009-09-27,marina_bay,Marina Bay Street Circuit,Singapore,1.2914,103.864
2009_15,2009,15,Japanese Grand Prix,2009-10-04,suzuka,Suzuka Circuit,Japan,34.8431,136.541
2009_16,2009,16,Brazilian Grand Prix,2009-10-18,interlagos,Autódromo José Carlos Pace,Brazil,-23.7036,-46.6997
2009_17,2009,17,Abu Dhabi Grand Prix,2009-11-01,yas_marina,Yas Marina Circuit,UAE,24.4672,54.6031
2010_1,2010,1,Bahrain Grand Prix,2010-03-14,bahrain,Bahrain International Circuit,Bahrain,26.0325,50.5106
2010_2,2010,2,Australian Grand Prix,2010-03-28,albert_park,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968
2010_3,2010,3,Malaysian Grand Prix,2010-04-04,sepang,Sepang International Circuit,Malaysia,2.76083,101.738
2010_4,2010,4,Chinese Grand Prix,2010-04-18,shanghai,Shanghai International Circuit,China,31.3389,121.22
2010_5,2010,5,Spanish Grand Prix,2010-05-09,catalunya,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111
2010_6,2010,6,Monaco Grand Prix,2010-05-16,monaco,Circuit de Monaco,Monaco,43.7347,7.42056
2010_7,2010,7,Turkish Grand Prix,2010-05-30,istanbul,Istanbul Park,Turkey,40.9517,29.405
2010_8,2010,8,Canadian Grand Prix,2010-06-13,villeneuve,Circuit Gilles Villeneuve,Canada,45.5,-73.5228
2010_9,2010,9,European Grand Prix,2010-06-27,valencia,Valencia Street Circuit,Spain,39.4589,-0.331667
2010_10,2010,10,British Grand Prix,2010-07-11,silverstone,Silverstone Circuit,UK,52.0786,-1.01694
2010_11,2010,11,German Grand Prix,2010-07-25,hockenheimring,Hockenheimring,Germany,49.3278,8.56583
2010_12,2010,12,Hungarian Grand Prix,2010-08-01,hungaroring,Hungaroring,Hungary,47.5789,19.2486
2010_13,2010,13,Belgian Grand Prix,2010-08-29,spa,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139
2010_14,2010,14,Italian Grand Prix,2010-09-12,monza,Autodromo Nazionale di Monza,Italy,45.6156,9.28111
2010_15,2010,15,Singapore Grand Prix,2010-09-26,marina_bay,Marina Bay Street Circuit,Singapore,1.2914,103.864
2010_16,2010,16,Japanese Grand Prix,2010-10-10,suzuka,Suzuka Circuit,Japan,34.8431,136.541
2010_17,2010,17,Korean Grand Prix,2010-10-24,yeongam,Korean International Circuit,Korea,34.7333,126.417
2010_18,2010,18,Brazilian Grand Prix,2010-11-07,interlagos,Autódromo José Carlos Pace,Brazil,-23.7036,-46.6997
2010_19,2010,19,Abu Dhabi Grand Prix,2010-11-14,yas_marina,Yas Marina Circuit,UAE,24.4672,54.6031
2011_1,2011,1,Australian Grand Prix,2011-03-27,albert_park,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968
2011_2,2011,2,Malaysian Grand Prix,2011-04-10,sepang,Sepang International Circuit,Malaysia,2.76083,101.738
2011_3,2011,3,Chinese Grand Prix,2011-04-17,shanghai,Shanghai International Circuit,China,31.3389,121.22
2011_4,2011,4,Turkish Grand Prix,2011-05-08,istanbul,Istanbul Park,Turkey,40.9517,29.405
2011_5,2011,5,Spanish Grand Prix,2011-05-22,catalunya,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111
2011_6,2011,6,Monaco Grand Prix,2011-05-29,monaco,Circuit de Monaco,Monaco,43.7347,7.42056
2011_7,2011,7,Canadian Grand Prix,2011-06-12,villeneuve,Circuit Gilles Villeneuve,Canada,45.5,-73.5228
2011_8,2011,8,European Grand Prix,2011-06-26,valencia,Valencia Street Circuit,Spain,39.4589,-0.331667
2011_9,2011,9,British Grand Prix,2011-07-10,silverstone,Silverstone Circuit,UK,52.0786,-1.01694
2011_10,2011,10,German Grand Prix,2011-07-24,nurburgring,Nürburgring,Germany,50.3356,6.9475
2011_11,2011,11,Hungarian Grand Prix,2011-07-31,hungaroring,Hungaroring,Hungary,47.5789,19.2486
2011_12,2011,12,Belgian Grand Prix,2011-08-28,spa,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139
2011_13,2011,13,Italian Grand Prix,2011-09-11,monza,Autodromo Nazionale di Monza,Italy,45.6156,9.28111
2011_14,2011,14,Singapore Grand Prix,2011-09-25,marina_bay,Marina Bay Street Circuit,Singapore,1.2914,103.864
2011_15,2011,15,Japanese Grand Prix,2011-10-09,suzuka,Suzuka Circuit,Japan,34.8431,136.541
2011_16,2011,16,Korean Grand Prix,2011-10-16,yeongam,Korean International Circuit,Korea,34.7333,126.417
2011_17,2011,17,Indian Grand Prix,2011-10-30,buddh,Buddh International Circuit,India,28.3487,77.5331
2011_18,2011,18,Abu Dhabi Grand Prix,2011-11-13,yas_marina,Yas Marina Circuit,UAE,24.4672,54.6031
2011_19,2011,19,Brazilian Grand Prix,2011-11-27,interlagos,Autódromo José Carlos Pace,Brazil,-23.7036,-46.6997
2012_1,2012,1,Australian Grand Prix,2012-03-18,albert_park,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968
2012_2,2012,2,Malaysian Grand Prix,2012-03-25,sepang,Sepang International Circuit,Malaysia,2.76083,101.738
2012_3,2012,3,Chinese Grand Prix,2012-04-15,shanghai,Shanghai International Circuit,China,31.3389,121.22
2012_4,2012,4,Bahrain Grand Prix,2012-04-22,bahrain,Bahrain International Circuit,Bahrain,26.0325,50.5106
2012_5,2012,5,Spanish Grand Prix,2012-05-13,catalunya,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111
2012_6,2012,6,Monaco Grand Prix,2012-05-27,monaco,Circuit de Monaco,Monaco,43.7347,7.42056
2012_7,2012,7,Canadian Grand Prix,2012-06-10,villeneuve,Circuit Gilles Villeneuve,Canada,45.5,-73.5228
2012_8,2012,8,European Grand Prix,2012-06-24,valencia,Valencia Street Circuit,Spain,39.4589,-0.331667
2012_9,2012,9,British Grand Prix,2012-07-08,silverstone,Silverstone Circuit,UK,52.0786,-1.01694
2012_10,2012,10,German Grand Prix,2012-07-22,hockenheimring,Hockenheimring,Germany,49.3278,8.56583
2012_11,2012,11,Hungarian Grand Prix,2012-07-29,hungaroring,Hungaroring,Hungary,47.5789,19.2486
2012_12,2012,12,Belgian Grand Prix,2012-09-02,spa,Circuit de Spa-Francorchamps,Belgium,50.4372,5.97139
2012_13,2012,13,Italian Grand Prix,2012-09-09,monza,Autodromo Nazionale di Monza,Italy,45.6156,9.28111
2012_14,2012,14,Singapore Grand Prix,2012-09-23,marina_bay,Marina Bay Street Circuit,Singapore,1.2914,103.864
2012_15,2012,15,Japanese Grand Prix,2012-10-07,suzuka,Suzuka Circuit,Japan,34.8431,136.541
2012_16,2012,16,Korean Grand Prix,2012-10-14,yeongam,Korean International Circuit,Korea,34.7333,126.417
2012_17,2012,17,Indian Grand Prix,2012-10-28,buddh,Buddh International Circuit,India,28.3487,77.5331
2012_18,2012,18,Abu Dhabi Grand Prix,2012-11-04,yas_marina,Yas Marina Circuit,UAE,24.4672,54.6031
2012_19,2012,19,United States Grand Prix,2012-11-18,americas,Circuit of the Americas,USA,30.1328,-97.6411
2012_20,2012,20,Brazilian Grand Prix,2012-11-25,interlagos,Autódromo José Carlos Pace,Brazil,-23.7036,-46.6997
2013_1,2013,1,Australian Grand Prix,2013-03-17,albert_park,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968
2013_2,2013,2,Malaysian Grand Prix,2013-03-24,sepang,Sepang International Circuit,Malaysia,2.76083,101.738
2013_3,2013,3,Chinese Grand Prix,2013-04-14,shanghai,Shanghai International Circuit,China,31.3389,121.22
2013_4,2013,4,Bahrain Grand Prix,2013-04-21,bahrain,Bahrain International Circuit,Bahrain,26.0325,50.5106
2013_5,2013,5,Spanish Grand Prix,2013-05-12,catalunya,Circuit de Barcelona-Catalunya,Spain,41.57,2.26111
2013_6,2013,6,Monaco Grand Prix,2013-05-26,monaco,Circuit de Monaco,Monaco,43.7347,7.42056
2013_7,2013,7,Canadian Grand Prix,2013-06-09,villeneuve,Circuit Gilles Villeneuve,Canada,45.5,-73.5228
2013_8,2013,8,British Grand Prix,2013-06-30,silverstone,Silverstone Circuit,UK,52.0786,-1.01694
2013_9,2013,9,German Grand Prix,2013-07-07,nurburgring,Nürburgring,Germany,50.3356,6.9475
